split,filename,width,height,aspect_ratio,num_annotations,has_pothole
train,pa3486_jpg.rf.c0c8987f9061fa5c6b052983fc3a4c1a.jpg,640,640,1.0,4,True
train,pa3487_jpg.rf.e6d2f34bdd7c6840c1b3879403b7f50c.jpg,640,640,1.0,3,True
train,pa3489_jpg.rf.d9f49d241139dec982a284bf3c097dce.jpg,640,640,1.0,11,True
train,pa3490_jpg.rf.9aa60ed8151018c94954389698e43c81.jpg,640,640,1.0,6,True
train,pa3491_jpg.rf.e350d8c2c69142c43791eb1e9267b7c1.jpg,640,640,1.0,3,True
train,pa3492_jpg.rf.4f678c68c7a5cb4fa64ce6bb93dd1a36.jpg,640,640,1.0,7,True
train,pa3493_jpg.rf.aa5c7528d52238ea5c8c45da9ea40f30.jpg,640,640,1.0,15,True
train,pa3494_jpg.rf.9bd3dd3af2135434ef2726ab72b75bea.jpg,640,640,1.0,13,True
train,pa3495_jpg.rf.966f15ec0183d67c15f928c6724f889b.jpg,640,640,1.0,13,True
train,pa3496_jpg.rf.5d774ef3d50c6c2a4e49109f184614ee.jpg,640,640,1.0,17,True
train,pa3497_jpg.rf.65a2dc582bce1d1b16d3d269f8504da8.jpg,640,640,1.0,5,True
train,pa3498_jpg.rf.def5bde88994e0d0498c57a31b6db145.jpg,640,640,1.0,10,True
train,pa3499_jpg.rf.56805cc849bee6df7de9452a567e1af0.jpg,640,640,1.0,7,True
train,pa3500_jpg.rf.7249c063d86dd85abfff9b6cda30a029.jpg,640,640,1.0,2,True
train,pa3502_jpg.rf.da81a2250d4e2699dd34936dd9b9f18d.jpg,640,640,1.0,13,True
train,pa3503_jpg.rf.255a6ac94e7d088ec92e0e7cef6c5f94.jpg,640,640,1.0,18,True
train,pa3504_jpg.rf.0c79c0b4fa32fd330b60b09e60b84e08.jpg,640,640,1.0,17,True
train,pa3505_jpg.rf.70aab00027d44d2f86f1f340cc9dd9f4.jpg,640,640,1.0,7,True
train,pa3506_jpg.rf.0fc9939bc1b36286b9e920c5add4088c.jpg,640,640,1.0,14,True
train,pa3507_jpg.rf.42d511baae5b218d60373a1ba94835aa.jpg,640,640,1.0,6,True
train,pa3509_jpg.rf.8c26b80e4c2173b5bcdd360744765965.jpg,640,640,1.0,2,True
train,pa350_jpg.rf.4691f521f99a8fb5eda744cc8538bd7b.jpg,640,640,1.0,1,True
train,pa3512_jpg.rf.7cb2e849f65fea0b17e952eb88658406.jpg,640,640,1.0,21,True
train,pa3513_jpg.rf.242803a8af8262a612fd7380bc7b8c87.jpg,640,640,1.0,14,True
train,pa3517_jpg.rf.eecf4677fd30493cbaad4b5d55fd87af.jpg,640,640,1.0,6,True
train,pa3518_jpg.rf.8dcd1ae9da33d7375542ffee22894d8c.jpg,640,640,1.0,10,True
train,pa351_jpg.rf.fec40c453ab75e5c843cf45e669df25f.jpg,640,640,1.0,1,True
train,pa3521_jpg.rf.43d80a8be2b89353528fe485e25126b4.jpg,640,640,1.0,4,True
train,pa3522_jpg.rf.3e7c6427ddcefdd3f530fbc2a94a3019.jpg,640,640,1.0,5,True
train,pa3523_jpg.rf.e5c710e446be5b4c77c22bab6f119037.jpg,640,640,1.0,1,True
train,pa3527_jpg.rf.3d96898ac19f90a7f55e32fc4584418e.jpg,640,640,1.0,3,True
train,pa3528_jpg.rf.5e775f773df946b94a33ba31320aa5ad.jpg,640,640,1.0,7,True
train,pa3529_jpg.rf.0e2612e1cb0993246bdd2e21e6a0837f.jpg,640,640,1.0,3,True
train,pa3530_jpg.rf.9c798ca9841234ce67ee27a4d5ec3656.jpg,640,640,1.0,4,True
train,pa3531_jpg.rf.d8ee9df1692cff3709dea38a424ffef1.jpg,640,640,1.0,1,True
train,pa3532_jpg.rf.56af4e5e1b0f6b51e12e9172671f6f82.jpg,640,640,1.0,1,True
train,pa3533_jpg.rf.bdb4e636095a6388a9912bcb4afb929c.jpg,640,640,1.0,7,True
train,pa3534_jpg.rf.f929d8448d09b8a56ca46b04d5661562.jpg,640,640,1.0,2,True
train,pa3535_jpg.rf.1be4945359f175fcd5c0b6abbe00c28d.jpg,640,640,1.0,2,True
train,pa3536_jpg.rf.371a918f1d9e532a40fda2bc158fa352.jpg,640,640,1.0,4,True
train,pa3537_jpg.rf.0c50113c59f4b9eb91452499d5104d1d.jpg,640,640,1.0,3,True
train,pa3539_jpg.rf.7b7a3868780ca4dbe8b4d6090adafe8a.jpg,640,640,1.0,6,True
train,pa3540_jpg.rf.97cb14c949c0ac2408ecc96b6307db4a.jpg,640,640,1.0,3,True
train,pa3541_jpg.rf.4069822d89bcac510f0ec7f7887ecc78.jpg,640,640,1.0,3,True
train,pa3542_jpg.rf.2c702444978e188cd1db6e9517988277.jpg,640,640,1.0,7,True
train,pa3545_jpg.rf.acba1bbc1d4d6ae06f5755412396f975.jpg,640,640,1.0,1,True
train,pa3546_jpg.rf.eeacc7b6d06e4427aeb9e284faa1d3f9.jpg,640,640,1.0,4,True
train,pa354_jpg.rf.2679a276791ae48f4ae53c08ab0de6de.jpg,640,640,1.0,1,True
train,pa3550_jpg.rf.5463bf6e9b6173b2df83b1e8350d5d0d.jpg,640,640,1.0,2,True
train,pa3553_jpg.rf.188b9562aa795fe662cb910ce454e6a4.jpg,640,640,1.0,4,True
train,pa3554_jpg.rf.76097b5f2ee7b4227ec253dd70317c02.jpg,640,640,1.0,2,True
train,pa3555_jpg.rf.3ac86a811fc95fc3f964a5ad158a7446.jpg,640,640,1.0,7,True
train,pa3556_jpg.rf.3b32466d7111d888e67e2091c2284358.jpg,640,640,1.0,4,True
train,pa3557_jpg.rf.16179c036187e0068fa83dc8067aa71f.jpg,640,640,1.0,2,True
train,pa3559_jpg.rf.1cd56efbd66ee284c82bfc11c84f2457.jpg,640,640,1.0,5,True
train,pa355_jpg.rf.55c23ed4187f014c9e59b7de375553ab.jpg,640,640,1.0,1,True
train,pa3561_jpg.rf.38fe044499a4c3f76b13e365dd2583fa.jpg,640,640,1.0,10,True
train,pa3562_jpg.rf.3c074323f9e02fb0477e34810772135b.jpg,640,640,1.0,1,True
train,pa3563_jpg.rf.b6e869a96996a37e049faeab0e637ab1.jpg,640,640,1.0,8,True
train,pa3564_jpg.rf.591fb840e2cd82adc7e1b01bf9e066fa.jpg,640,640,1.0,5,True
train,pa3565_jpg.rf.c7fc9f294a7d23c6dfe5a61fb8e44571.jpg,640,640,1.0,2,True
train,pa3566_jpg.rf.b92469e294fdb1249b9a3eb07f378085.jpg,640,640,1.0,1,True
train,pa3567_jpg.rf.fad3889aa338e929da4d77fb2fafd920.jpg,640,640,1.0,2,True
train,pa356_jpg.rf.0634f1aa1118af657f5642d7dc059f4e.jpg,640,640,1.0,3,True
train,pa3571_jpg.rf.83447e585c732d5c707c02b0f00a6aa1.jpg,640,640,1.0,8,True
train,pa3572_jpg.rf.30609dc213721570d3f5c0ccf28b9a20.jpg,640,640,1.0,10,True
train,pa3574_jpg.rf.f7b38e3ec6f68cdd72ecffa31df4fc3f.jpg,640,640,1.0,16,True
train,pa3575_jpg.rf.0794511c2e7ee9242496df3004e64b45.jpg,640,640,1.0,13,True
train,pa3576_jpg.rf.d80760591f5d9c53ef7d8ec5b51c34f2.jpg,640,640,1.0,7,True
train,pa3577_jpg.rf.826c6a35bcbccb948584116dabe59e4e.jpg,640,640,1.0,2,True
train,pa3578_jpg.rf.40ee43995930debfd5971e718be0fa82.jpg,640,640,1.0,4,True
train,pa3579_jpg.rf.43376635b61ae2e28df5fc5c9d587323.jpg,640,640,1.0,1,True
train,pa357_jpg.rf.9edb17de4143554a3ee52f80903a17c0.jpg,640,640,1.0,1,True
train,pa3580_jpg.rf.ca1b14d08e7a290fc5bf51a48b2afb19.jpg,640,640,1.0,3,True
train,pa3581_jpg.rf.59fd4419242743a50c27ef3b851e0127.jpg,640,640,1.0,3,True
train,pa3582_jpg.rf.65a61b8e98a2d1c4f8edd0832584b29b.jpg,640,640,1.0,5,True
train,pa3583_jpg.rf.79cd20a95b4bceb43fa9ece29cdcfb10.jpg,640,640,1.0,7,True
train,pa3584_jpg.rf.77f4c1b1d748c2b35cdb57347d337ef9.jpg,640,640,1.0,4,True
train,pa3585_jpg.rf.e5a6ea72d5cddce473dc9a0c896d05d7.jpg,640,640,1.0,12,True
train,pa3586_jpg.rf.e0af4a0723aebc8342f792e3b99b3b23.jpg,640,640,1.0,7,True
train,pa3587_jpg.rf.390b69ffda0333837455a981fb1b3fb0.jpg,640,640,1.0,4,True
train,pa3588_jpg.rf.546afbf986262ff2ec04323648c0cf68.jpg,640,640,1.0,3,True
train,pa358_jpg.rf.88cd617af8763ffbda44c681d6324544.jpg,640,640,1.0,1,True
train,pa3590_jpg.rf.fba5fba8705dfee1166f3aa3688d4eb1.jpg,640,640,1.0,10,True
train,pa3593_jpg.rf.f89f86970b524d7e86f854a6445097fe.jpg,640,640,1.0,4,True
train,pa3596_jpg.rf.09f4899adcadc5ba6159394f818689c9.jpg,640,640,1.0,6,True
train,pa3598_jpg.rf.594405668ccaef7069b082e94d7aaec6.jpg,640,640,1.0,5,True
train,pa3600_jpg.rf.13c9f90a308531a39ce7ba8230d6183f.jpg,640,640,1.0,6,True
train,pa3601_jpg.rf.6b3904c7c54f3e759f82f095652edb83.jpg,640,640,1.0,4,True
train,pa3602_jpg.rf.6b028c325067e47cf4943f507aca306a.jpg,640,640,1.0,9,True
train,pa3603_jpg.rf.737429598c82ada84ee9c535258e833a.jpg,640,640,1.0,15,True
train,pa3604_jpg.rf.2415d0d4eda1c2ccfcc7f64ae15d0a3c.jpg,640,640,1.0,12,True
train,pa3605_jpg.rf.8f1a8a83433df85f24a597da490e630c.jpg,640,640,1.0,8,True
train,pa3606_jpg.rf.8cbe3b9fdd6bce7416fcfd12f39a8a25.jpg,640,640,1.0,9,True
train,pa3607_jpg.rf.831adece7fec837385b417667f0366cd.jpg,640,640,1.0,7,True
train,pa3608_jpg.rf.26df64895b4f819b387c05f437ece157.jpg,640,640,1.0,7,True
train,pa3609_jpg.rf.5a3b7fac1d8fff6093c87660a323455c.jpg,640,640,1.0,15,True
train,pa360_jpg.rf.8ea72377deebd9f2ddae518835a7bff5.jpg,640,640,1.0,1,True
train,pa3610_jpg.rf.9bbf30a72a386a2e2e01384575aba457.jpg,640,640,1.0,11,True
train,pa3612_jpg.rf.daa38807c00f08bb0f61cb2eb11f1fcb.jpg,640,640,1.0,7,True
train,pa3613_jpg.rf.d131ee6eda038d6964f6be5e780864c6.jpg,640,640,1.0,11,True
train,pa3614_jpg.rf.62afb022e94b8b9679887c6b1452fa77.jpg,640,640,1.0,13,True
train,pa3615_jpg.rf.f99074a36e17eeb4ee44eb82a3cc93f2.jpg,640,640,1.0,7,True
train,pa3616_jpg.rf.3335ed6595e16774904e494934c95ff0.jpg,640,640,1.0,12,True
train,pa3617_jpg.rf.423111d7a6125e0d86ced11d1d18e5b6.jpg,640,640,1.0,5,True
train,pa3619_jpg.rf.cd2ab81ec6bbe2ccb3d37a829a0de685.jpg,640,640,1.0,7,True
train,pa361_jpg.rf.bcf966bda97601e8cefee0342d96f88b.jpg,640,640,1.0,1,True
train,pa3621_jpg.rf.eea7f23b365d0466d5fc44bfe01e9acc.jpg,640,640,1.0,5,True
train,pa3622_jpg.rf.42b5c5cc3c2ae1ce3d55a08bd44501c7.jpg,640,640,1.0,5,True
train,pa3623_jpg.rf.1facaa7b3756937e3b98b89702f05ddb.jpg,640,640,1.0,2,True
train,pa3624_jpg.rf.ffc5f4c23ccb8bc39f27bf22cf64072d.jpg,640,640,1.0,4,True
train,pa3625_jpg.rf.c30feb8485bd80ba9307a65547b05e82.jpg,640,640,1.0,5,True
train,pa3626_jpg.rf.83594da1b3f653bbb9de679f22bb6ebf.jpg,640,640,1.0,3,True
train,pa3627_jpg.rf.87386bce1da936e2a6a674492a9fd69e.jpg,640,640,1.0,5,True
train,pa3629_jpg.rf.f06b9a4141cac8cec8386b6fc2516fc4.jpg,640,640,1.0,2,True
train,pa362_jpg.rf.28a4d242661f5e709b6229a7cf523431.jpg,640,640,1.0,1,True
train,pa3630_jpg.rf.fcaef5bfc7cab3c449ec97c58d15c438.jpg,640,640,1.0,1,True
train,pa3631_jpg.rf.8f066d1d3d159b0e7bcf8afb2a4c8095.jpg,640,640,1.0,7,True
train,pa3632_jpg.rf.e2f9f72032c74c9d56e7bf230231af45.jpg,640,640,1.0,13,True
train,pa3633_jpg.rf.3a253953b0d7b62c7d80a65a4eae7678.jpg,640,640,1.0,8,True
train,pa3634_jpg.rf.f98873fde9babacb98edd72672d160a8.jpg,640,640,1.0,8,True
train,pa3635_jpg.rf.5f9b2c57f40fd30344589e70bef9407e.jpg,640,640,1.0,5,True
train,pa3637_jpg.rf.4ab8457075960349ed57b583031bb0aa.jpg,640,640,1.0,11,True
train,pa3638_jpg.rf.79c11e92016af1a88de07cd46a1d7ba7.jpg,640,640,1.0,7,True
train,pa3639_jpg.rf.3c7989480962dba71dd7532ba6cc93b7.jpg,640,640,1.0,13,True
train,pa363_jpg.rf.063d497339d0a9585a85437fadbc84cd.jpg,640,640,1.0,2,True
train,pa364_jpg.rf.4fbe2781bf55a75190850c13b7e59d81.jpg,640,640,1.0,1,True
train,pa365_jpg.rf.a8b09714b9793565f6db650066814dc4.jpg,640,640,1.0,3,True
train,pa366_jpg.rf.5c63f355811d63c384c29119d9bc30ff.jpg,640,640,1.0,1,True
train,pa367_jpg.rf.fd12e3e3f8659bac748df7f87df1da36.jpg,640,640,1.0,3,True
train,pa368_jpg.rf.c1e75595182c553349f702d67c837e84.jpg,640,640,1.0,3,True
train,pa369_jpg.rf.f2a51ce4a2ae03cd0620135c1fe3fe46.jpg,640,640,1.0,1,True
train,pa372_jpg.rf.59f4af9198fc42c6a171444f01659d6f.jpg,640,640,1.0,1,True
train,pa373_jpg.rf.05c6867589640fc7984d3493e7637696.jpg,640,640,1.0,1,True
train,pa374_jpg.rf.97a858e5c173cfd1d9de09ca425655f0.jpg,640,640,1.0,1,True
train,pa375_jpg.rf.2efaa7bba5dfd8998874db5526441b42.jpg,640,640,1.0,1,True
train,pa376_jpg.rf.d8803ffe5af6756b0dcac3ee2487edfd.jpg,640,640,1.0,1,True
train,pa377_jpg.rf.122f69f2b120b6dcfe2b2b08eaedc9bc.jpg,640,640,1.0,1,True
train,pa378_jpg.rf.16adb8e3181daf1cf8869a3addc1742e.jpg,640,640,1.0,1,True
train,pa379_jpg.rf.b9a945c982ee84d0195dc7967d837e06.jpg,640,640,1.0,4,True
train,pa380_jpg.rf.790706b84b8c1c71dcfb0170ff0020f5.jpg,640,640,1.0,1,True
train,pa381_jpg.rf.c43d7a0031415833cfd3069e2eca9eb0.jpg,640,640,1.0,2,True
train,pa383_jpg.rf.34c8af3e980eccc64b96817a6e4fdb1c.jpg,640,640,1.0,1,True
train,pa384_jpg.rf.3286b20a9899892ff81eec8ecb89b179.jpg,640,640,1.0,1,True
train,pa385_jpg.rf.77ec20c5a95ae53e304112ebaf25c612.jpg,640,640,1.0,3,True
train,pa386_jpg.rf.5a38dcde7ae9779a224568dec9fbe603.jpg,640,640,1.0,3,True
train,pa387_jpg.rf.e0c94668bf3506344bff8255436ec1b6.jpg,640,640,1.0,3,True
train,pa388_jpg.rf.84960171f2f8162d1c52e802fde8d2a9.jpg,640,640,1.0,1,True
train,pa389_jpg.rf.a4c6f10ce64226d1d1714ea500f5061d.jpg,640,640,1.0,1,True
train,pa390_jpg.rf.771166f0977a3a939a230c356fec836d.jpg,640,640,1.0,1,True
train,pa391_jpg.rf.e3b90005b30f93202838b268b930ea7f.jpg,640,640,1.0,4,True
train,pa392_jpg.rf.03e26b9085becf1a94126e86d77360c4.jpg,640,640,1.0,1,True
train,pa393_jpg.rf.d0e03782ecef255a4182872d533f537a.jpg,640,640,1.0,6,True
train,pa394_jpg.rf.3973b15a1541764b8107d8f95cf9ee88.jpg,640,640,1.0,1,True
train,pa396_jpg.rf.b45cc15faab12c137e3b43e2337c0afe.jpg,640,640,1.0,1,True
train,pa397_jpg.rf.f79eab8c8e7a03b5f046414ac9211224.jpg,640,640,1.0,1,True
train,pa398_jpg.rf.6b0bc42a57425a7088f2a9a7823b023f.jpg,640,640,1.0,1,True
train,pa399_jpg.rf.637ab909f43cf26cb0e3bce61992e978.jpg,640,640,1.0,1,True
train,pa402_jpg.rf.878187a76a5da7094523f9f2d7371a68.jpg,640,640,1.0,2,True
train,pa403_jpg.rf.0dfebd2429f0b66b65f5177ba05a7ff0.jpg,640,640,1.0,1,True
train,pa410_jpg.rf.40f712067456b9c94e91d8227c9a54b0.jpg,640,640,1.0,2,True
train,pa412_jpg.rf.95193840267fb386bcb77a736b030844.jpg,640,640,1.0,7,True
train,pa413_jpg.rf.8cc37713d5d761cc98427958344ae283.jpg,640,640,1.0,1,True
train,pa416_jpg.rf.8e73c7029235b164ab5ee650578a27c6.jpg,640,640,1.0,1,True
train,pa418_jpg.rf.d766658c87b194784a68b15fe40a29ce.jpg,640,640,1.0,1,True
train,pa419_jpg.rf.599ed062a6d4c249f933defb24316dfd.jpg,640,640,1.0,1,True
train,pa420_jpg.rf.9a824364e2a6b4255f079f4d748898dd.jpg,640,640,1.0,1,True
train,pa422_jpg.rf.e3893e2350e2cff454541c7b98a9882a.jpg,640,640,1.0,1,True
train,pa423_jpg.rf.b3063bd70bc7c4d8e962062bbe94ad66.jpg,640,640,1.0,1,True
train,pa424_jpg.rf.3768e38e4bb5a247f67b2e348b9e10e5.jpg,640,640,1.0,1,True
train,pa425_jpg.rf.98d77bf967f229dfcae3f273fa196a08.jpg,640,640,1.0,1,True
train,pa426_jpg.rf.358aa7e89c20e1e5f3cec66bfe51bc1a.jpg,640,640,1.0,1,True
train,pa431_jpg.rf.917ddcbb936d02ce9a93fd3948abbe12.jpg,640,640,1.0,1,True
train,pa432_jpg.rf.3292407ad577d80353ab11969ce272b8.jpg,640,640,1.0,1,True
train,pa434_jpg.rf.820616b9f40f7f644b8eb25cf700be1f.jpg,640,640,1.0,1,True
train,pa436_jpg.rf.656545d2fd1ca7297f724067d9490a5a.jpg,640,640,1.0,1,True
train,pa439_jpg.rf.6cf3f2b9ee01481fb02017d1f2140096.jpg,640,640,1.0,1,True
train,pa443_jpg.rf.1907e4b1c4e86d27c88f1237f0aaa633.jpg,640,640,1.0,4,True
train,pa444_jpg.rf.ddaf36499da28a84ec58d1727c5356c1.jpg,640,640,1.0,1,True
train,pa445_jpg.rf.c5c8a32fe3b81b384ca96950e022a37c.jpg,640,640,1.0,1,True
train,pa446_jpg.rf.91f05c53b59c421d14a93f22d4694da5.jpg,640,640,1.0,2,True
train,pa447_jpg.rf.c1345296204f8691e85c35f0313ccee8.jpg,640,640,1.0,3,True
train,pa448_jpg.rf.3554fb77173251b605cb39d94465ee87.jpg,640,640,1.0,1,True
train,pa453_jpg.rf.2e09762805b58c15796f7833022d5045.jpg,640,640,1.0,1,True
train,pa454_jpg.rf.f106c5cac12ba78ec81ec22e40c9e649.jpg,640,640,1.0,1,True
train,pa455_jpg.rf.f43bae8e2da5c64878f911338a350bb5.jpg,640,640,1.0,1,True
train,pa457_jpg.rf.17ca965095bae0820134594a2228f8c4.jpg,640,640,1.0,1,True
train,pa458_jpg.rf.f78e835c945b0d206c74df4c25fd1c21.jpg,640,640,1.0,1,True
train,pa459_jpg.rf.fa7a3cf8fdb440bbcc12621c7b27bcf7.jpg,640,640,1.0,5,True
train,pa460_jpg.rf.bd398fa0cb030727f17809762b9075c9.jpg,640,640,1.0,1,True
train,pa462_jpg.rf.bac42034b89b35122ddad458ed39fa69.jpg,640,640,1.0,2,True
train,pa463_jpg.rf.b70221b196a056e693dd51c0d15c798b.jpg,640,640,1.0,1,True
train,pa464_jpg.rf.c52aaf03d73c16ba240cb2cdb5faa4cf.jpg,640,640,1.0,1,True
train,pa465_jpg.rf.a68ddb236c34afdca1a943d2991ef310.jpg,640,640,1.0,1,True
train,pa469_jpg.rf.93127aa47bb4ab1ca38c052bcc57dbf9.jpg,640,640,1.0,1,True
train,pa472_jpg.rf.2c683af28bf67326906050e6b64e0524.jpg,640,640,1.0,1,True
train,pa474_jpg.rf.7881fd671a7756ca2ae290011bd60a56.jpg,640,640,1.0,1,True
train,pa475_jpg.rf.9cc5644c3c5a448580868d4761999ea5.jpg,640,640,1.0,1,True
train,pa476_jpg.rf.732c2b0678fa5cc26c7e3d812bd6cba3.jpg,640,640,1.0,2,True
train,pa477_jpg.rf.e2c80907c5102caaffa868e3f719506b.jpg,640,640,1.0,1,True
train,pa481_jpg.rf.581db428942cf7c3084e65fb9b477253.jpg,640,640,1.0,1,True
train,pa485_jpg.rf.68f17b122f29c734852fd6115dc4f0ad.jpg,640,640,1.0,2,True
train,pa486_jpg.rf.c112f82d3a1db860f14ee8f0972be39d.jpg,640,640,1.0,1,True
train,pa487_jpg.rf.b3bbb773ebae0d3f3f5d069858bbc90a.jpg,640,640,1.0,1,True
train,pa488_jpg.rf.f1da171e522b59bc0cd23168846ea660.jpg,640,640,1.0,1,True
train,pa489_jpg.rf.1c593d8e612dbbcac842b25addb64d71.jpg,640,640,1.0,1,True
train,pa490_jpg.rf.9c737e2c7a66dc40c24221153501668e.jpg,640,640,1.0,1,True
train,pa492_jpg.rf.3fef1fe32e0bf499439b9271e1a04b92.jpg,640,640,1.0,1,True
train,pa493_jpg.rf.0475c02a8e0dcca2d566b095704da932.jpg,640,640,1.0,1,True
train,pa498_jpg.rf.0dc2e501030de8906839d17cd5c13516.jpg,640,640,1.0,1,True
train,pa500_jpg.rf.c1f522ea93c6fb40761d9ee1b8de5120.jpg,640,640,1.0,4,True
train,pa501_jpg.rf.7aeb72c57b978fc059cfd0272c9713fb.jpg,640,640,1.0,2,True
train,pa502_jpg.rf.d2ff3dc9ed2acaeb8d386cdc89c40724.jpg,640,640,1.0,2,True
train,pa503_jpg.rf.24e0bf156259df73f71557572dca39e6.jpg,640,640,1.0,2,True
train,pa505_jpg.rf.acb58d104e15b1e982bb0076f40f1862.jpg,640,640,1.0,3,True
train,pa506_jpg.rf.75a0bba50c1a29b67bb2a1470d2b58b9.jpg,640,640,1.0,1,True
train,pa507_jpg.rf.92c40a9179456adafd1058bab4b6dcf3.jpg,640,640,1.0,2,True
train,pa509_jpg.rf.db954b2ddf736283bdb7ba541a70649a.jpg,640,640,1.0,3,True
train,pa510_jpg.rf.4e7c131c9179e17f352802f26b22afb6.jpg,640,640,1.0,1,True
train,pa511_jpg.rf.4ce406a11aec3c30ab083940bce77488.jpg,640,640,1.0,1,True
train,pa512_jpg.rf.c595391a4ed08708e5d993955387c59f.jpg,640,640,1.0,1,True
train,pa513_jpg.rf.d90e81949ef0645747b7a452d4b377cb.jpg,640,640,1.0,2,True
train,pa514_jpg.rf.dd5401186c7138a5a2e103e6d16c83cd.jpg,640,640,1.0,1,True
train,pa515_jpg.rf.39f81aa1b3a95307e5f1504483de3734.jpg,640,640,1.0,1,True
train,pa516_jpg.rf.467e430a8d28c0c71a05d2e8d98a62dd.jpg,640,640,1.0,1,True
train,pa517_jpg.rf.dfcd3feaa935187da8e159313176203e.jpg,640,640,1.0,1,True
train,pa519_jpg.rf.bfa4faefa11a6e970ff4a9d3689d0c3e.jpg,640,640,1.0,1,True
train,pa520_jpg.rf.ee91fd762d731c18105bf5be81f79639.jpg,640,640,1.0,1,True
train,pa521_jpg.rf.283abc989925bd560e79287c22fbf894.jpg,640,640,1.0,1,True
train,pa523_jpg.rf.df6fa45c43bfba7448c2f234bf13c4d0.jpg,640,640,1.0,1,True
train,pa524_jpg.rf.0845ba38325e14a5f9e773f0b680364d.jpg,640,640,1.0,1,True
train,pa526_jpg.rf.84c3d86f61ca2e57db7c6cb7807b8f58.jpg,640,640,1.0,2,True
train,pa527_jpg.rf.ed97eff2544d1d6abcccfeae06c1db4e.jpg,640,640,1.0,1,True
train,pa528_jpg.rf.3e461946ed3b43e214905e1eceb8dad5.jpg,640,640,1.0,1,True
train,pa529_jpg.rf.310f7a39f236df587e0fece16c778cb8.jpg,640,640,1.0,1,True
train,pa532_jpg.rf.eb2392045606ef15c1cbb11f3f460994.jpg,640,640,1.0,1,True
train,pa533_jpg.rf.58ea5a642631a083f1c1fe6ddbfe731f.jpg,640,640,1.0,1,True
train,pa534_jpg.rf.cdcd7e0ac7a92935d9a28e296730b49b.jpg,640,640,1.0,1,True
train,pa536_jpg.rf.903f345a52f65ad38398df3f94082ca7.jpg,640,640,1.0,1,True
train,pa537_jpg.rf.9f2f0d704e7220bc4345a9dc46db3137.jpg,640,640,1.0,1,True
train,pa539_jpg.rf.1ff1cd14780cc220dc45ada9dcfcfbe0.jpg,640,640,1.0,1,True
train,pa540_jpg.rf.f209d656e83fa42f28eb56656afd35f7.jpg,640,640,1.0,1,True
train,pa541_jpg.rf.a9712bf3e3acde3222f9b9d760649f15.jpg,640,640,1.0,1,True
train,pa542_jpg.rf.6647596d425bf0d30130f17ff595e2f8.jpg,640,640,1.0,1,True
train,pa543_jpg.rf.a68a30e89d6c431fc29e094b42882068.jpg,640,640,1.0,1,True
train,pa544_jpg.rf.216e2074873f56364744512c43a805f5.jpg,640,640,1.0,1,True
train,pa545_jpg.rf.84dc1ad4b8738dafb3b9b77603b48e5e.jpg,640,640,1.0,2,True
train,pa546_jpg.rf.e277fddb8d221edc0fc4f3256c84e836.jpg,640,640,1.0,1,True
train,pa547_jpg.rf.1b8ce57f2c3c7b876d88d40a90404f04.jpg,640,640,1.0,1,True
train,pa548_jpg.rf.e6b2308d7ab33cf622ee717275b7d125.jpg,640,640,1.0,1,True
train,pa549_jpg.rf.772b972f1ac4685e204a7a5c7bdbc533.jpg,640,640,1.0,1,True
train,pa553_jpg.rf.3edc14158caba0cf09252e895517eebf.jpg,640,640,1.0,1,True
train,pa554_jpg.rf.f37cd0aa8ebcab7e01f980bbfa72f8a5.jpg,640,640,1.0,1,True
train,pa555_jpg.rf.67b459fa38077942e0f26245d0f26cf5.jpg,640,640,1.0,1,True
train,pa557_jpg.rf.dcaf717196f29ea2386f664d319b2e2f.jpg,640,640,1.0,1,True
train,pa558_jpg.rf.841a2f75d6e12fda58ff0d7d5d016601.jpg,640,640,1.0,1,True
train,pa559_jpg.rf.b416453bf327ebb922c82bf27daa9bc7.jpg,640,640,1.0,1,True
train,pa560_jpg.rf.8b893bcb7e414ecd466c39094791ec86.jpg,640,640,1.0,1,True
train,pa562_jpg.rf.49953ac291ff5b9af2947d9942a6a9e7.jpg,640,640,1.0,1,True
train,pa563_jpg.rf.28a07c72aa55bc7f130e87256b2f7d2a.jpg,640,640,1.0,2,True
train,pa568_jpg.rf.131d81596c4a0e7458334d8e3f753774.jpg,640,640,1.0,1,True
train,pa569_jpg.rf.289ef0c018bb8f6fa2e9b4d71dd2e644.jpg,640,640,1.0,1,True
train,pa570_jpg.rf.a97023e5369fd05ae60212611b5b54fd.jpg,640,640,1.0,3,True
train,pa571_jpg.rf.ae3b2d55c9a2073b7688e9c94a207ace.jpg,640,640,1.0,1,True
train,pa572_jpg.rf.66d36146244c3295cf78e6b1c85b83cd.jpg,640,640,1.0,1,True
train,pa574_jpg.rf.166c06148e736ed8bba33af338e72c59.jpg,640,640,1.0,1,True
train,pa575_jpg.rf.177017aa370632d9e1d86cfab725a3a2.jpg,640,640,1.0,1,True
train,pa576_jpg.rf.4620d45ce887650bca150a234fe5a59d.jpg,640,640,1.0,1,True
train,pa577_jpg.rf.4e06d49269146a47335be0272c1b29e5.jpg,640,640,1.0,3,True
train,pa578_jpg.rf.f1e966756a2d44231b4e875994771056.jpg,640,640,1.0,3,True
train,pa579_jpg.rf.617dc1870e0851bb7e74e9e2665ac834.jpg,640,640,1.0,1,True
train,pa580_jpg.rf.91f8d07cb4a3f3a56ea667e77baf6df5.jpg,640,640,1.0,1,True
